trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates
3	1	15.6426820755	58	2	8	3.94603174603	56.7207	3600.0	117.67	power	0.2	36	14
4	1	14.6823680401	58	2	8	3.94603174603	56.7207	3600.0	117.67	power	0.2	36	14
5	1	15.9394299984	58	2	8	3.94603174603	56.7207	3600.0	117.67	power	0.2	36	14
6	1	15.7155380249	58	2	8	3.94603174603	56.7207	3600.0	117.67	power	0.2	36	14
7	1	13.6104779243	58	2	8	3.94603174603	56.7207	3600.0	117.67	power	0.2	36	14
8	1	15.5072910786	58	2	8	3.94603174603	56.7207	3600.0	117.67	power	0.2	36	14
9	1	16.5818800926	58	2	8	3.94603174603	56.7207	3600.0	117.67	power	0.2	36	14
10	1	16.1018080711	58	2	8	3.94603174603	56.7207	3600.0	117.67	power	0.2	36	14
1	1	15.9367828369	60	2	8	3.98798798799	56.7207	3600.0	119.45	power	0.2	37	14
2	1	15.6744399071	60	2	8	3.98798798799	56.7207	3600.0	119.45	power	0.2	37	14
3	1	16.9089980125	60	2	8	3.98798798799	56.7207	3600.0	119.45	power	0.2	37	14
4	1	14.316972971	60	2	8	3.98798798799	56.7207	3600.0	119.45	power	0.2	37	14
5	1	16.4848659039	60	2	8	3.98798798799	56.7207	3600.0	119.45	power	0.2	37	14
6	1	18.570333004	60	2	8	3.98798798799	56.7207	3600.0	119.45	power	0.2	37	14
7	1	17.1221859455	60	2	8	3.98798798799	56.7207	3600.0	119.45	power	0.2	37	14
8	1	16.135956049	60	2	8	3.98798798799	56.7207	3600.0	119.45	power	0.2	37	14
9	1	16.3256049156	60	2	8	3.98798798799	56.7207	3600.0	119.45	power	0.2	37	14
10	1	14.5446579456	60	2	8	3.98798798799	56.7207	3600.0	119.45	power	0.2	37	14
1	1	15.6810798645	61	2	8	4.06258890469	56.7207	3600.0	122.19	power	0.2	38	14
2	1	16.0996689796	61	2	8	4.06258890469	56.7207	3600.0	122.19	power	0.2	38	14
3	1	15.9338850975	61	2	8	4.06258890469	56.7207	3600.0	122.19	power	0.2	38	14
4	1	15.1370971203	61	2	8	4.06258890469	56.7207	3600.0	122.19	power	0.2	38	14
5	1	25.9241769314	61	2	8	4.06258890469	56.7207	3600.0	122.19	power	0.2	38	14
6	1	14.7191259861	61	2	8	4.06258890469	56.7207	3600.0	122.19	power	0.2	38	14
7	1	15.3637919426	61	2	8	4.06258890469	56.7207	3600.0	122.19	power	0.2	38	14
8	1	14.777534008	61	2	8	4.06258890469	56.7207	3600.0	122.19	power	0.2	38	14
9	1	15.0442240238	61	2	8	4.06258890469	56.7207	3600.0	122.19	power	0.2	38	14
10	1	15.3559508324	61	2	8	4.06258890469	56.7207	3600.0	122.19	power	0.2	38	14
1	1	15.7999110222	62	2	8	4.13495276653	56.7207	3600.0	127.56	power	0.2	39	14
2	1	16.7722499371	62	2	8	4.13495276653	56.7207	3600.0	127.56	power	0.2	39	14
3	1	15.8848290443	62	2	8	4.13495276653	56.7207	3600.0	127.56	power	0.2	39	14
4	1	15.5875930786	62	2	8	4.13495276653	56.7207	3600.0	127.56	power	0.2	39	14
5	1	22.8578228951	62	2	8	4.13495276653	56.7207	3600.0	127.56	power	0.2	39	14
6	1	21.2396101952	62	2	8	4.13495276653	56.7207	3600.0	127.56	power	0.2	39	14
7	1	16.5565059185	62	2	8	4.13495276653	56.7207	3600.0	127.56	power	0.2	39	14
8	1	15.4402461052	62	2	8	4.13495276653	56.7207	3600.0	127.56	power	0.2	39	14
9	1	15.0418670177	62	2	8	4.13495276653	56.7207	3600.0	127.56	power	0.2	39	14
10	1	15.563519001	62	2	8	4.13495276653	56.7207	3600.0	127.56	power	0.2	39	14
1	1	15.1908171177	63	2	8	4.20512820513	56.7207	3600.0	130.09	power	0.2	40	14
2	1	19.7158050537	63	2	8	4.20512820513	56.7207	3600.0	130.09	power	0.2	40	14
3	1	15.1565990448	63	2	8	4.20512820513	56.7207	3600.0	130.09	power	0.2	40	14
4	1	16.6043570042	63	2	8	4.20512820513	56.7207	3600.0	130.09	power	0.2	40	14
5	1	15.4254460335	63	2	8	4.20512820513	56.7207	3600.0	130.09	power	0.2	40	14
6	1	24.7245118618	63	2	8	4.20512820513	56.7207	3600.0	130.09	power	0.2	40	14
7	1	15.7499790192	63	2	8	4.20512820513	56.7207	3600.0	130.09	power	0.2	40	14
8	1	14.6319591999	63	2	8	4.20512820513	56.7207	3600.0	130.09	power	0.2	40	14
9	1	27.5858540535	63	2	8	4.20512820513	56.7207	3600.0	130.09	power	0.2	40	14
10	1	14.7933559418	63	2	8	4.20512820513	56.7207	3600.0	130.09	power	0.2	40	14
1	1	15.4348611832	64	2	8	4.27317073171	56.7207	3600.0	131.27	power	0.2	41	14
2	1	15.7086138725	64	2	8	4.27317073171	56.7207	3600.0	131.27	power	0.2	41	14
3	1	17.1929321289	64	2	8	4.27317073171	56.7207	3600.0	131.27	power	0.2	41	14
4	1	20.228000164	64	2	8	4.27317073171	56.7207	3600.0	131.27	power	0.2	41	14
5	1	15.5133030415	64	2	8	4.27317073171	56.7207	3600.0	131.27	power	0.2	41	14
6	1	17.4059288502	64	2	8	4.27317073171	56.7207	3600.0	131.27	power	0.2	41	14
7	1	15.7547829151	64	2	8	4.27317073171	56.7207	3600.0	131.27	power	0.2	41	14
8	1	15.1843671799	64	2	8	4.27317073171	56.7207	3600.0	131.27	power	0.2	41	14
9	1	15.9407830238	64	2	8	4.27317073171	56.7207	3600.0	131.27	power	0.2	41	14
10	1	17.4067032337	64	2	8	4.27317073171	56.7207	3600.0	131.27	power	0.2	41	14
1	1	16.6208920479	18	2	5	2.56043956044	56.7207	3600.0	58.54	power	0.1	14	14
2	1	16.0042979717	18	2	5	2.56043956044	56.7207	3600.0	58.54	power	0.1	14	14
3	1	14.4754810333	18	2	5	2.56043956044	56.7207	3600.0	58.54	power	0.1	14	14
4	1	16.1031780243	18	2	5	2.56043956044	56.7207	3600.0	58.54	power	0.1	14	14
5	1	17.2591221333	18	2	5	2.56043956044	56.7207	3600.0	58.54	power	0.1	14	14
6	1	14.6524920464	18	2	5	2.56043956044	56.7207	3600.0	58.54	power	0.1	14	14
7	1	15.226241827	18	2	5	2.56043956044	56.7207	3600.0	58.54	power	0.1	14	14
