trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates
10	cradle	143.460864782	8	3	8	3.33333333333	56.7207	3600.0	41.99	temp	0.2	9	14
1	3	113.743115187	6	4	4	1.86666666667	56.7207	3600.0	41.47	temp	0.2	6	14
2	3	88.8730421066	5	4	4	2.13333333333	56.7207	3600.0	46.11	temp	0.2	6	14
3	3	128.406273127	6	2	3	1.73333333333	41.9991	3200.0	43.93	temp	0.2	6	14
4	3	75.5202319622	5	2	4	2.06666666667	56.7207	3600.0	46.25	temp	0.2	6	14
5	3	87.6884639263	5	4	5	2.33333333333	56.7207	3600.0	42.57	temp	0.2	6	14
6	3	114.196404934	5	3	5	2.33333333333	56.7207	3600.0	43.41	temp	0.2	6	14
7	3	114.705206871	5	3	5	2.33333333333	56.7207	3600.0	43.56	temp	0.2	6	14
8	3	75.4064769745	5	4	5	2.33333333333	56.7207	3600.0	40.82	temp	0.2	6	14
9	3	62.6891098022	5	3	4	2.06666666667	56.7207	3600.0	44.79	temp	0.2	6	14
10	3	73.6868789196	6	3	4	1.93333333333	56.7207	3600.0	45.02	temp	0.2	6	14
1	2	102.605402946	5	2	5	2.33333333333	56.7207	3600.0	43.46	temp	0.2	6	14
2	2	131.310312986	6	4	4	1.86666666667	56.7207	3600.0	41.47	temp	0.2	6	14
3	2	173.775357962	5	4	5	2.33333333333	56.7207	3600.0	42.37	temp	0.2	6	14
4	2	174.269261122	5	5	5	2.33333333333	56.7207	3600.0	42.03	temp	0.2	6	14
5	2	147.342573881	5	4	5	2.33333333333	56.7207	3600.0	40.49	temp	0.2	6	14
6	2	187.20318985	5	5	5	2.33333333333	56.7207	3600.0	42.27	temp	0.2	6	14
7	2	130.268621922	5	3	5	2.33333333333	56.7207	3600.0	43.18	temp	0.2	6	14
8	2	177.724583149	5	5	5	2.33333333333	56.7207	3600.0	39.29	temp	0.2	6	14
9	2	130.926107168	5	4	5	2.33333333333	56.7207	3600.0	42.63	temp	0.2	6	14
10	2	140.903081894	5	4	5	2.33333333333	56.7207	3600.0	43.15	temp	0.2	6	14
1	1	199.355395079	5	4	5	2.33333333333	56.7207	3600.0	40.39	temp	0.2	6	14
2	1	190.240880966	5	4	5	2.33333333333	56.7207	3600.0	42.85	temp	0.2	6	14
3	1	237.951769114	5	5	5	2.33333333333	56.7207	3600.0	42.27	temp	0.2	6	14
4	1	228.658484936	5	5	5	2.33333333333	56.7207	3600.0	42.62	temp	0.2	6	14
5	1	174.971465826	5	4	5	2.33333333333	56.7207	3600.0	43.45	temp	0.2	6	14
6	1	229.906796217	5	4	5	2.33333333333	56.7207	3600.0	42.13	temp	0.2	6	14
7	1	212.409966946	5	4	5	2.33333333333	56.7207	3600.0	42.9	temp	0.2	6	14
8	1	270.918397903	5	5	5	2.33333333333	56.7207	3600.0	42.27	temp	0.2	6	14
9	1	185.573577881	5	3	5	2.33333333333	56.7207	3600.0	41.58	temp	0.2	6	14
10	1	158.862366199	5	4	5	2.33333333333	56.7207	3600.0	40.53	temp	0.2	6	14
1	cradle	48.849973917	5	2	5	2.33333333333	56.7207	3600.0	40.81	temp	0.2	6	14
2	cradle	62.6189358234	5	3	5	2.33333333333	56.7207	3600.0	40.77	temp	0.2	6	14
3	cradle	61.6849479675	5	2	5	2.33333333333	56.7207	3600.0	39.83	temp	0.2	6	14
4	cradle	48.2146029472	5	2	5	2.33333333333	56.7207	3600.0	41.41	temp	0.2	6	14
5	cradle	61.3082151413	5	2	5	2.33333333333	56.7207	3600.0	41.41	temp	0.2	6	14
6	cradle	61.9143559933	5	3	5	2.33333333333	56.7207	3600.0	43.62	temp	0.2	6	14
7	cradle	61.8385519981	5	3	5	2.33333333333	56.7207	3600.0	40.77	temp	0.2	6	14
8	cradle	63.3679599762	5	3	5	2.33333333333	56.7207	3600.0	40.75	temp	0.2	6	14
9	cradle	74.6107909679	5	3	5	2.33333333333	56.7207	3600.0	41.3	temp	0.2	6	14
10	cradle	61.328635931	5	3	5	2.33333333333	56.7207	3600.0	40.66	temp	0.2	6	14
1	3	169.744181871	10	2	6	2.44444444444	56.7207	3600.0	46.01	temp	0.1	9	14
2	3	309.202261925	11	4	5	2.22222222222	56.7207	3600.0	45.2	temp	0.1	9	14
3	3	273.565711975	8	6	7	3.0	56.7207	3600.0	40.48	temp	0.1	9	14
4	3	264.415807962	9	2	6	2.55555555556	41.9991	3200.0	43.58	temp	0.1	9	14
5	3	349.080552101	8	6	7	3.0	56.7207	3600.0	40.44	temp	0.1	9	14
6	3	183.910750151	8	4	7	3.0	56.7207	3600.0	41.32	temp	0.1	9	14
7	3	197.792052031	8	3	7	3.16666666667	56.7207	3600.0	43.49	temp	0.1	9	14
8	3	145.043230057	8	4	7	3.0	56.7207	3600.0	41.78	temp	0.1	9	14
9	3	146.494730949	8	4	7	3.05555555556	56.7207	3600.0	43.49	temp	0.1	9	14
10	3	186.797317028	9	5	6	2.66666666667	56.7207	3600.0	42.4	temp	0.1	9	14
1	2	259.446790934	8	5	7	3.0	56.7207	3600.0	42.98	temp	0.1	9	14
2	2	241.844798088	9	5	6	2.66666666667	56.7207	3600.0	44.96	temp	0.1	9	14
3	2	282.281539917	8	4	7	3.0	56.7207	3600.0	41.32	temp	0.1	9	14
4	2	251.596750975	8	4	8	3.33333333333	56.7207	3600.0	43.74	temp	0.1	9	14
5	2	434.417935133	9	4	5	2.33333333333	41.9991	3200.0	43.8	temp	0.1	9	14
