trial	chips_added_at_a_time	execution_time	edges	levels	diameter	ASPL	power	frequency	tempurature	picked_by	overlap	numchips	candidates	alpha
1	2	138.460177898	5	4	5	2.33333333333	56.7207	3600.0	39.53	temp	0.1	6	14	.25
2	2	129.588096142	5	4	5	2.33333333333	56.7207	3600.0	39.66	temp	0.1	6	14	.25
3	2	203.934066057	5	5	5	2.33333333333	56.7207	3600.0	37.97	temp	0.1	6	14	.25
4	2	137.095160961	5	4	5	2.33333333333	56.7207	3600.0	39.6	temp	0.1	6	14	.25
5	2	196.863433838	5	5	5	2.33333333333	56.7207	3600.0	38.14	temp	0.1	6	14	.25
6	2	145.134422779	5	4	4	2.13333333333	56.7207	3600.0	40.23	temp	0.1	6	14	.25
7	2	145.55843401	5	3	4	2.13333333333	56.7207	3600.0	40.92	temp	0.1	6	14	.25
8	2	188.82325983	5	5	5	2.33333333333	56.7207	3600.0	40.36	temp	0.1	6	14	.25
9	2	156.132554054	5	4	5	2.33333333333	56.7207	3600.0	40.05	temp	0.1	6	14	.25
10	2	142.553575993	5	3	5	2.33333333333	56.7207	3600.0	40.67	temp	0.1	6	14	.25
1	2	134.752512217	5	4	5	2.33333333333	56.7207	3600.0	39.95	temp	0.1	6	14	.5
2	2	146.55618906	5	4	5	2.33333333333	56.7207	3600.0	40.05	temp	0.1	6	14	.5
3	2	198.466341019	5	4	5	2.33333333333	56.7207	3600.0	40.85	temp	0.1	6	14	.5
4	2	169.009505033	5	4	5	2.33333333333	56.7207	3600.0	39.53	temp	0.1	6	14	.5
5	2	138.34407711	5	3	4	2.13333333333	56.7207	3600.0	40.93	temp	0.1	6	14	.5
6	2	146.863104105	5	3	5	2.33333333333	56.7207	3600.0	40.09	temp	0.1	6	14	.5
7	2	196.750768185	5	5	5	2.33333333333	56.7207	3600.0	40.62	temp	0.1	6	14	.5
8	2	145.160306931	5	3	5	2.33333333333	56.7207	3600.0	39.88	temp	0.1	6	14	.5
9	2	141.574275017	5	4	5	2.33333333333	56.7207	3600.0	40.05	temp	0.1	6	14	.5
10	2	223.48672986	5	4	5	2.33333333333	56.7207	3600.0	38.46	temp	0.1	6	14	.5
1	2	197.741090059	5	4	5	2.33333333333	56.7207	3600.0	38.71	temp	0.1	6	14	.75
2	2	147.871977091	5	4	5	2.33333333333	56.7207	3600.0	39.48	temp	0.1	6	14	.75
3	2	215.51405406	5	5	5	2.33333333333	56.7207	3600.0	40.46	temp	0.1	6	14	.75
4	2	140.524468899	5	4	5	2.33333333333	56.7207	3600.0	40.98	temp	0.1	6	14	.75
5	2	222.559103012	5	5	5	2.33333333333	56.7207	3600.0	38.11	temp	0.1	6	14	.75
6	2	141.873978138	5	4	5	2.33333333333	56.7207	3600.0	39.91	temp	0.1	6	14	.75
7	2	177.236615896	5	5	5	2.33333333333	56.7207	3600.0	40.32	temp	0.1	6	14	.75
8	2	153.568379164	5	4	5	2.33333333333	56.7207	3600.0	39.6	temp	0.1	6	14	.75
9	2	160.413589954	5	4	5	2.33333333333	56.7207	3600.0	39.76	temp	0.1	6	14	.75
10	2	198.358281136	5	5	5	2.33333333333	56.7207	3600.0	38.11	temp	0.1	6	14	.75
1	2	155.281805038	7	3	3	1.66666666667	56.7207	3600.0	42.33	temp	0.1	6	14	1
2	2	116.901345015	6	3	3	1.73333333333	56.7207	3600.0	45.65	temp	0.1	6	14	1
3	2	152.289421082	6	3	3	1.73333333333	56.7207	3600.0	45.16	temp	0.1	6	14	1
4	2	144.906403065	7	3	3	1.66666666667	56.7207	3600.0	44.16	temp	0.1	6	14	1
5	2	198.393754005	6	2	3	1.73333333333	56.7207	3600.0	44.35	temp	0.1	6	14	1
6	2	157.010089874	7	3	3	1.66666666667	56.7207	3600.0	42.33	temp	0.1	6	14	1
7	2	102.425560951	6	2	3	1.73333333333	56.7207	3600.0	44.35	temp	0.1	6	14	1
8	2	117.576992035	6	2	3	1.73333333333	56.7207	3600.0	44.35	temp	0.1	6	14	1
9	2	110.306139946	7	2	3	1.66666666667	56.7207	3600.0	45.48	temp	0.1	6	14	1
10	2	147.339235067	6	2	3	1.73333333333	56.7207	3600.0	47.11	temp	0.1	6	14	1
1	1	192.361650944	5	4	5	2.33333333333	56.7207	3600.0	40.78	temp	0.1	6	14	0
2	1	265.832840919	5	3	5	2.33333333333	56.7207	3600.0	39.77	temp	0.1	6	14	0
3	1	214.341943026	5	4	5	2.33333333333	56.7207	3600.0	38.54	temp	0.1	6	14	0
4	1	222.409770012	5	4	5	2.33333333333	56.7207	3600.0	39.82	temp	0.1	6	14	0
5	1	273.91012311	5	5	5	2.33333333333	56.7207	3600.0	38.14	temp	0.1	6	14	0
6	1	236.55983305	5	3	5	2.33333333333	56.7207	3600.0	40.37	temp	0.1	6	14	0
7	1	283.733319998	5	4	5	2.33333333333	56.7207	3600.0	39.1	temp	0.1	6	14	0
8	1	227.799992085	5	3	5	2.33333333333	56.7207	3600.0	39.88	temp	0.1	6	14	0
9	1	205.753838062	5	4	5	2.33333333333	56.7207	3600.0	40.31	temp	0.1	6	14	0
10	1	214.447708845	5	3	4	2.13333333333	56.7207	3600.0	41.07	temp	0.1	6	14	0
1	1	211.432574987	5	4	5	2.33333333333	56.7207	3600.0	39.95	temp	0.1	6	14	.25
2	1	196.71202302	5	3	5	2.33333333333	56.7207	3600.0	39.93	temp	0.1	6	14	.25
3	1	228.469730854	5	4	5	2.33333333333	56.7207	3600.0	39.75	temp	0.1	6	14	.25
4	1	270.951107025	5	5	5	2.33333333333	56.7207	3600.0	39.35	temp	0.1	6	14	.25
5	1	202.434327126	5	4	5	2.33333333333	56.7207	3600.0	39.76	temp	0.1	6	14	.25
6	1	187.127824068	5	3	5	2.33333333333	56.7207	3600.0	39.44	temp	0.1	6	14	.25
7	1	218.695176125	5	4	5	2.33333333333	56.7207	3600.0	39.59	temp	0.1	6	14	.25
8	1	265.335579157	5	5	5	2.33333333333	56.7207	3600.0	38.14	temp	0.1	6	14	.25
9	1	225.05551815	5	4	5	2.33333333333	56.7207	3600.0	40.42	temp	0.1	6	14	.25
10	1	230.05647707	5	4	5	2.33333333333	56.7207	3600.0	39.76	temp	0.1	6	14	.25
1	1	232.552664995	5	4	5	2.33333333333	56.7207	3600.0	41.34	temp	0.1	6	14	.5
2	1	215.004691839	5	4	5	2.33333333333	56.7207	3600.0	39.67	temp	0.1	6	14	.5
3	1	277.796421051	5	4	5	2.33333333333	56.7207	3600.0	39.6	temp	0.1	6	14	.5
4	1	284.595861912	5	5	5	2.33333333333	56.7207	3600.0	37.97	temp	0.1	6	14	.5
5	1	254.02905798	5	5	5	2.33333333333	56.7207	3600.0	38.27	temp	0.1	6	14	.5
6	1	227.759876013	5	4	4	2.06666666667	56.7207	3600.0	41.38	temp	0.1	6	14	.5
7	1	255.542201996	5	5	5	2.33333333333	56.7207	3600.0	39.39	temp	0.1	6	14	.5
8	1	211.94629693	5	4	5	2.33333333333	56.7207	3600.0	39.95	temp	0.1	6	14	.5
9	1	200.345978022	5	3	5	2.33333333333	56.7207	3600.0	40.53	temp	0.1	6	14	.5
10	1	214.270910025	5	4	5	2.33333333333	56.7207	3600.0	39.94	temp	0.1	6	14	.5
1	1	195.472662926	5	4	4	2.13333333333	56.7207	3600.0	40.12	temp	0.1	6	14	.75
2	1	226.173065901	5	3	5	2.33333333333	56.7207	3600.0	41.21	temp	0.1	6	14	.75
3	1	259.370602131	5	5	5	2.33333333333	56.7207	3600.0	38.11	temp	0.1	6	14	.75
4	1	209.774307013	5	4	5	2.33333333333	56.7207	3600.0	39.25	temp	0.1	6	14	.75
5	1	246.919589043	5	4	4	2.13333333333	56.7207	3600.0	40.12	temp	0.1	6	14	.75
6	1	229.357656956	5	4	4	2.13333333333	56.7207	3600.0	40.13	temp	0.1	6	14	.75
7	1	223.49160409	5	3	5	2.33333333333	56.7207	3600.0	40.09	temp	0.1	6	14	.75
8	1	267.823797226	5	4	4	2.13333333333	56.7207	3600.0	40.1	temp	0.1	6	14	.75
9	1	279.786875963	5	5	5	2.33333333333	56.7207	3600.0	40.33	temp	0.1	6	14	.75
10	1	283.016065121	5	4	5	2.33333333333	56.7207	3600.0	39.25	temp	0.1	6	14	.75
1	1	177.932967901	6	2	3	1.73333333333	56.7207	3600.0	46.36	temp	0.1	6	14	1
2	1	219.203912973	6	2	3	1.73333333333	56.7207	3600.0	46.6	temp	0.1	6	14	1
3	1	174.788293123	6	2	3	1.73333333333	56.7207	3600.0	46.36	temp	0.1	6	14	1
4	1	215.30127883	6	3	3	1.8	56.7207	3600.0	43.9	temp	0.1	6	14	1
5	1	211.250221968	6	3	3	1.73333333333	56.7207	3600.0	45.03	temp	0.1	6	14	1
6	1	227.717442989	6	3	3	1.73333333333	56.7207	3600.0	42.62	temp	0.1	6	14	1
7	1	171.940435886	6	3	3	1.73333333333	56.7207	3600.0	45.03	temp	0.1	6	14	1
8	1	157.573138952	6	2	3	1.73333333333	56.7207	3600.0	47.11	temp	0.1	6	14	1
9	1	224.358927011	6	2	3	1.73333333333	56.7207	3600.0	46.36	temp	0.1	6	14	1
10	1	203.835462093	6	3	3	1.73333333333	56.7207	3600.0	45.65	temp	0.1	6	14	1
1	3	280.062883139	10	3	6	2.44444444444	56.7207	3600.0	48.42	power	0.2	9	14	0
2	3	493.364674091	9	3	4	2.22222222222	56.7207	3600.0	49.94	power	0.2	9	14	0
3	3	238.008085012	9	3	6	2.77777777778	56.7207	3600.0	46.56	power	0.2	9	14	0
4	3	552.366480112	8	4	6	2.66666666667	56.7207	3600.0	49.42	power	0.2	9	14	0
5	3	560.506897926	9	3	6	2.66666666667	56.7207	3600.0	47.67	power	0.2	9	14	0
6	3	644.309756041	9	3	5	2.44444444444	41.9991	3200.0	44.87	power	0.2	9	14	0
7	3	532.044510126	9	5	6	2.61111111111	56.7207	3600.0	49.38	power	0.2	9	14	0
8	3	398.652862072	8	4	7	3.05555555556	56.7207	3600.0	48.45	power	0.2	9	14	0
9	3	469.877971172	9	4	5	2.38888888889	56.7207	3600.0	47.35	power	0.2	9	14	0
10	3	300.34780097	9	4	6	2.66666666667	56.7207	3600.0	48.47	power	0.2	9	14	0
1	3	397.248569965	8	5	6	2.77777777778	56.7207	3600.0	49.06	power	0.2	9	14	.25
2	3	548.132931948	9	3	5	2.38888888889	56.7207	3600.0	49.7	power	0.2	9	14	.25
3	3	500.792536974	8	4	6	2.72222222222	56.7207	3600.0	46.17	power	0.2	9	14	.25
4	3	408.996924162	8	4	5	2.61111111111	56.7207	3600.0	47.04	power	0.2	9	14	.25
5	3	513.413414001	9	4	5	2.38888888889	56.7207	3600.0	47.99	power	0.2	9	14	.25
6	3	573.71011591	8	3	6	2.77777777778	56.7207	3600.0	46.78	power	0.2	9	14	.25
7	3	598.080635071	8	4	6	2.88888888889	56.7207	3600.0	48.3	power	0.2	9	14	.25
8	3	516.814480066	9	3	5	2.33333333333	56.7207	3600.0	49.05	power	0.2	9	14	.25
9	3	483.576925039	9	3	5	2.38888888889	56.7207	3600.0	49.31	power	0.2	9	14	.25
10	3	588.350775003	8	4	6	2.77777777778	56.7207	3600.0	47.4	power	0.2	9	14	.25
1	3	452.921519041	8	3	6	2.72222222222	56.7207	3600.0	47.14	power	0.2	9	14	.5
2	3	408.224915028	10	3	4	2.16666666667	56.7207	3600.0	49.83	power	0.2	9	14	.5
3	3	405.986509085	8	3	7	3.05555555556	56.7207	3600.0	46.21	power	0.2	9	14	.5
4	3	605.538813114	10	4	5	2.33333333333	41.9991	3200.0	44.55	power	0.2	9	14	.5
5	3	466.349946976	9	3	5	2.38888888889	56.7207	3600.0	49.81	power	0.2	9	14	.5
6	3	465.388324976	8	4	5	2.61111111111	56.7207	3600.0	47.71	power	0.2	9	14	.5
7	3	638.28920579	8	5	6	2.72222222222	56.7207	3600.0	48.66	power	0.2	9	14	.5
8	3	450.533345938	8	3	6	2.72222222222	56.7207	3600.0	47.62	power	0.2	9	14	.5
9	3	398.738372087	9	5	6	2.61111111111	56.7207	3600.0	46.24	power	0.2	9	14	.5
10	3	471.179713011	8	3	6	2.88888888889	56.7207	3600.0	46.66	power	0.2	9	14	.5
1	3	472.107878208	8	4	6	2.72222222222	56.7207	3600.0	49.04	power	0.2	9	14	.75
2	3	508.310889006	9	5	4	2.33333333333	56.7207	3600.0	48.78	power	0.2	9	14	.75
3	3	592.683871984	9	3	5	2.38888888889	56.7207	3600.0	49.65	power	0.2	9	14	.75
4	3	456.204494953	9	4	5	2.38888888889	56.7207	3600.0	47.52	power	0.2	9	14	.75
5	3	422.06452322	9	3	6	2.66666666667	56.7207	3600.0	49.68	power	0.2	9	14	.75
6	3	334.367319107	9	3	7	2.88888888889	56.7207	3600.0	48.69	power	0.2	9	14	.75
7	3	287.230484962	8	4	7	3.16666666667	56.7207	3600.0	46.9	power	0.2	9	14	.75
8	3	352.660968065	10	3	4	2.16666666667	56.7207	3600.0	49.54	power	0.2	9	14	.75
9	3	302.575057983	10	3	6	2.55555555556	56.7207	3600.0	47.07	power	0.2	9	14	.75
10	3	370.51087904	8	3	6	2.72222222222	56.7207	3600.0	47.68	power	0.2	9	14	.75
1	3	401.147794008	10	3	4	2.11111111111	41.9991	3200.0	45.06	power	0.2	9	14	1
2	3	519.964525938	11	3	4	2.11111111111	41.9991	3200.0	44.92	power	0.2	9	14	1
3	3	512.581233025	11	3	4	2.05555555556	41.9991	3200.0	43.66	power	0.2	9	14	1
4	3	483.742469072	11	4	4	2.05555555556	41.9991	3200.0	46.31	power	0.2	9	14	1
5	3	346.369992971	11	3	4	2.05555555556	41.9991	3200.0	45.51	power	0.2	9	14	1
6	3	368.900340796	11	3	4	2.05555555556	41.9991	3200.0	43.67	power	0.2	9	14	1
7	3	598.92504406	11	3	4	2.05555555556	41.9991	3200.0	44.98	power	0.2	9	14	1
8	3	362.657028913	10	2	4	2.11111111111	41.9991	3200.0	48.45	power	0.2	9	14	1
9	3	463.282601833	11	3	4	2.05555555556	41.9991	3200.0	45.03	power	0.2	9	14	1
10	3	313.069551229	10	3	4	2.11111111111	41.9991	3200.0	45.87	power	0.2	9	14	1
1	2	516.172139883	9	3	5	2.38888888889	56.7207	3600.0	48.72	power	0.2	9	14	0
2	2	611.49373889	9	4	6	2.66666666667	56.7207	3600.0	49.57	power	0.2	9	14	0
3	2	548.27521801	9	4	5	2.5	56.7207	3600.0	47.46	power	0.2	9	14	0
4	2	717.225800991	8	3	6	2.88888888889	56.7207	3600.0	49.84	power	0.2	9	14	0
5	2	789.367727041	9	4	5	2.5	56.7207	3600.0	49.62	power	0.2	9	14	0
6	2	876.497979879	11	3	5	2.22222222222	41.9991	3200.0	45.36	power	0.2	9	14	0
7	2	714.206730127	8	4	7	3.05555555556	56.7207	3600.0	48.36	power	0.2	9	14	0
8	2	428.201573133	8	3	6	2.83333333333	56.7207	3600.0	49.04	power	0.2	9	14	0
9	2	569.582829952	9	4	5	2.61111111111	56.7207	3600.0	48.21	power	0.2	9	14	0
10	2	988.640390873	8	4	5	2.55555555556	56.7207	3600.0	49.83	power	0.2	9	14	0
1	2	608.134248972	9	3	7	2.88888888889	56.7207	3600.0	47.79	power	0.2	9	14	.25
2	2	626.217837095	8	4	6	2.88888888889	56.7207	3600.0	49.45	power	0.2	9	14	.25
3	2	336.893081903	8	4	7	3.05555555556	56.7207	3600.0	45.48	power	0.2	9	14	.25
4	2	643.649966002	8	3	6	2.83333333333	56.7207	3600.0	48.66	power	0.2	9	14	.25
5	2	705.314889908	9	3	6	2.55555555556	56.7207	3600.0	48.64	power	0.2	9	14	.25
6	2	731.279106855	10	4	4	2.22222222222	56.7207	3600.0	48.54	power	0.2	9	14	.25
7	2	515.709959984	10	3	5	2.38888888889	56.7207	3600.0	48.38	power	0.2	9	14	.25
8	2	218.784281015	8	3	7	3.0	56.7207	3600.0	45.04	power	0.2	9	14	.25
9	2	498.521760941	8	4	6	2.88888888889	56.7207	3600.0	48.73	power	0.2	9	14	.25
10	2	569.239089012	9	4	5	2.55555555556	56.7207	3600.0	49.78	power	0.2	9	14	.25
1	2	977.926320076	9	5	6	2.61111111111	56.7207	3600.0	49.93	power	0.2	9	14	.5
2	2	559.863379002	9	4	7	2.83333333333	56.7207	3600.0	46.29	power	0.2	9	14	.5
3	2	629.599605083	8	3	6	2.88888888889	56.7207	3600.0	48.98	power	0.2	9	14	.5
4	2	522.786201	8	4	5	2.55555555556	56.7207	3600.0	47.93	power	0.2	9	14	.5
5	2	743.581017971	9	4	6	2.66666666667	56.7207	3600.0	46.73	power	0.2	9	14	.5
6	2	503.276828051	9	3	6	2.55555555556	56.7207	3600.0	48.94	power	0.2	9	14	.5
7	2	660.110232115	9	3	6	2.61111111111	56.7207	3600.0	49.91	power	0.2	9	14	.5
8	2	594.321243048	9	4	4	2.33333333333	56.7207	3600.0	49.49	power	0.2	9	14	.5
9	2	765.284451008	8	3	6	2.72222222222	56.7207	3600.0	50.0	power	0.2	9	14	.5
10	2	638.90562892	8	3	7	3.16666666667	56.7207	3600.0	49.21	power	0.2	9	14	.5
1	2	644.165499926	10	4	5	2.44444444444	56.7207	3600.0	49.39	power	0.2	9	14	.75
2	2	300.497492075	10	4	6	2.44444444444	56.7207	3600.0	44.65	power	0.2	9	14	.75
3	2	581.941756964	9	3	6	2.66666666667	56.7207	3600.0	47.49	power	0.2	9	14	.75
4	2	557.784318924	9	2	5	2.44444444444	41.9991	3200.0	46.79	power	0.2	9	14	.75
5	2	593.706315994	8	4	6	2.66666666667	56.7207	3600.0	49.88	power	0.2	9	14	.75
6	2	537.787318945	8	4	6	2.77777777778	56.7207	3600.0	49.42	power	0.2	9	14	.75
7	2	654.949921131	10	4	5	2.22222222222	56.7207	3600.0	49.32	power	0.2	9	14	.75
8	2	347.419804811	10	3	5	2.33333333333	56.7207	3600.0	48.51	power	0.2	9	14	.75
9	2	531.724292994	8	4	6	2.72222222222	56.7207	3600.0	49.52	power	0.2	9	14	.75
10	2	486.969529152	9	3	6	2.77777777778	56.7207	3600.0	46.51	power	0.2	9	14	.75
1	2	718.742726088	11	3	4	2.05555555556	41.9991	3200.0	45.36	power	0.2	9	14	1
2	2	644.022012949	11	4	4	2.05555555556	41.9991	3200.0	45.31	power	0.2	9	14	1
3	2	509.819536924	10	3	4	2.22222222222	41.9991	3200.0	44.52	power	0.2	9	14	1
4	2	738.167749882	10	3	4	2.11111111111	41.9991	3200.0	46.12	power	0.2	9	14	1
5	2	846.239603996	11	3	4	2.05555555556	41.9991	3200.0	45.6	power	0.2	9	14	1
6	2	695.384137154	11	3	4	2.11111111111	41.9991	3200.0	45.09	power	0.2	9	14	1
7	2	618.729837894	11	3	4	2.11111111111	41.9991	3200.0	45.51	power	0.2	9	14	1
8	2	806.860448122	11	3	4	2.05555555556	41.9991	3200.0	46.16	power	0.2	9	14	1
9	2	778.08115983	11	4	4	2.11111111111	41.9991	3200.0	44.82	power	0.2	9	14	1
10	2	749.839204073	10	3	4	2.16666666667	41.9991	3200.0	46.44	power	0.2	9	14	1
1	1	404.76491785	9	3	6	2.72222222222	56.7207	3600.0	48.69	power	0.2	9	14	0
2	1	1126.93473697	8	3	6	2.83333333333	56.7207	3600.0	49.96	power	0.2	9	14	0
3	1	611.192039013	8	4	7	3.0	56.7207	3600.0	45.2	power	0.2	9	14	0
4	1	928.892356873	9	4	4	2.27777777778	41.9991	3200.0	43.66	power	0.2	9	14	0
5	1	786.575618982	8	4	6	2.88888888889	56.7207	3600.0	49.26	power	0.2	9	14	0
6	1	795.832153082	10	4	4	2.16666666667	56.7207	3600.0	48.42	power	0.2	9	14	0
7	1	739.288715124	9	4	4	2.22222222222	56.7207	3600.0	48.82	power	0.2	9	14	0
8	1	885.643179893	8	4	6	2.77777777778	56.7207	3600.0	49.53	power	0.2	9	14	0
9	1	748.776721001	11	4	5	2.16666666667	56.7207	3600.0	48.19	power	0.2	9	14	0
10	1	813.303437948	9	3	5	2.61111111111	56.7207	3600.0	49.44	power	0.2	9	14	0
1	1	1177.3986299	9	3	5	2.5	56.7207	3600.0	48.81	power	0.2	9	14	.25
2	1	863.827710152	9	3	5	2.44444444444	56.7207	3600.0	48.58	power	0.2	9	14	.25
3	1	792.647399902	9	4	5	2.5	56.7207	3600.0	48.24	power	0.2	9	14	.25
4	1	429.577770948	9	3	5	2.61111111111	56.7207	3600.0	47.74	power	0.2	9	14	.25
5	1	448.325011015	8	3	7	3.16666666667	56.7207	3600.0	48.87	power	0.2	9	14	.25
6	1	1179.48223615	8	3	5	2.55555555556	56.7207	3600.0	48.81	power	0.2	9	14	.25
7	1	923.522959948	9	3	5	2.33333333333	56.7207	3600.0	49.93	power	0.2	9	14	.25
8	1	781.080183983	9	4	5	2.38888888889	56.7207	3600.0	46.98	power	0.2	9	14	.25
9	1	573.629969835	8	3	5	2.61111111111	56.7207	3600.0	48.37	power	0.2	9	14	.25
10	1	735.614758968	9	2	5	2.5	56.7207	3600.0	49.79	power	0.2	9	14	.25
1	1	843.458111048	10	5	5	2.27777777778	56.7207	3600.0	49.84	power	0.2	9	14	.5
2	1	402.664021969	8	4	6	2.88888888889	56.7207	3600.0	47.98	power	0.2	9	14	.5
3	1	784.110147953	9	3	5	2.55555555556	41.9991	3200.0	44.56	power	0.2	9	14	.5
4	1	668.381325006	9	3	6	2.66666666667	56.7207	3600.0	49.28	power	0.2	9	14	.5
5	1	754.115007162	8	3	6	2.83333333333	56.7207	3600.0	47.1	power	0.2	9	14	.5
6	1	977.440013885	9	4	4	2.33333333333	56.7207	3600.0	50.0	power	0.2	9	14	.5
7	1	790.773967981	8	4	6	2.72222222222	56.7207	3600.0	49.78	power	0.2	9	14	.5
8	1	768.113790989	8	4	5	2.55555555556	56.7207	3600.0	47.53	power	0.2	9	14	.5
9	1	894.014606953	8	4	6	2.72222222222	56.7207	3600.0	46.56	power	0.2	9	14	.5
10	1	814.302403927	8	3	6	2.72222222222	56.7207	3600.0	48.97	power	0.2	9	14	.5
1	1	732.210114956	8	3	6	2.88888888889	56.7207	3600.0	46.31	power	0.2	9	14	.75
2	1	1243.5794518	9	3	4	2.33333333333	41.9991	3200.0	45.75	power	0.2	9	14	.75
3	1	1124.26678205	8	4	5	2.44444444444	56.7207	3600.0	49.74	power	0.2	9	14	.75
4	1	1719.25819588	10	4	4	2.22222222222	56.7207	3600.0	47.7	power	0.2	9	14	.75
5	1	814.661608219	8	3	6	2.66666666667	56.7207	3600.0	49.01	power	0.2	9	14	.75
6	1	1070.03598905	8	4	5	2.55555555556	56.7207	3600.0	49.94	power	0.2	9	14	.75
7	1	825.886590958	9	3	5	2.5	56.7207	3600.0	48.9	power	0.2	9	14	.75
8	1	935.431468964	9	3	4	2.27777777778	41.9991	3200.0	44.51	power	0.2	9	14	.75
9	1	1267.5434618	9	4	6	2.61111111111	56.7207	3600.0	46.5	power	0.2	9	14	.75
10	1	859.10123992	8	4	6	2.88888888889	56.7207	3600.0	49.47	power	0.2	9	14	.75
1	1	1076.95162892	11	3	4	2.05555555556	41.9991	3200.0	46.31	power	0.2	9	14	1
2	1	1304.32502484	11	3	4	2.05555555556	41.9991	3200.0	46.41	power	0.2	9	14	1
3	1	1277.73098588	11	3	4	2.05555555556	41.9991	3200.0	45.17	power	0.2	9	14	1
4	1	1225.97588801	9	3	4	2.22222222222	41.9991	3200.0	46.84	power	0.2	9	14	1
5	1	1273.26404905	11	3	4	2.05555555556	41.9991	3200.0	46.27	power	0.2	9	14	1
6	1	1074.19570398	11	2	4	2.05555555556	41.9991	3200.0	48.25	power	0.2	9	14	1
7	1	1304.51681185	11	3	4	2.05555555556	41.9991	3200.0	46.39	power	0.2	9	14	1
8	1	1147.57435298	11	3	4	2.05555555556	41.9991	3200.0	45.03	power	0.2	9	14	1
9	1	1136.63923001	11	3	4	2.05555555556	41.9991	3200.0	43.73	power	0.2	9	14	1
10	1	1303.42594099	11	3	4	2.05555555556	41.9991	3200.0	47.41	power	0.2	9	14	1
1	3	73.0791971684	5	3	4	2.06666666667	56.7207	3600.0	44.75	power	0.2	6	14	0
2	3	77.0938169956	5	2	3	1.93333333333	56.7207	3600.0	47.36	power	0.2	6	14	0
3	3	124.532227993	5	3	4	2.06666666667	56.7207	3600.0	44.59	power	0.2	6	14	0
4	3	67.8437099457	5	3	4	2.06666666667	56.7207	3600.0	47.35	power	0.2	6	14	0
5	3	68.0919528008	6	3	3	1.73333333333	56.7207	3600.0	47.61	power	0.2	6	14	0
6	3	126.537525892	5	3	4	2.06666666667	56.7207	3600.0	44.76	power	0.2	6	14	0
7	3	80.5419890881	5	3	4	2.06666666667	56.7207	3600.0	44.54	power	0.2	6	14	0
8	3	125.670168877	5	3	3	1.93333333333	56.7207	3600.0	45.48	power	0.2	6	14	0
9	3	76.2234380245	5	3	4	2.06666666667	56.7207	3600.0	45.34	power	0.2	6	14	0
10	3	121.827645063	5	4	4	2.13333333333	56.7207	3600.0	44.63	power	0.2	6	14	0
1	3	85.3091928959	7	3	3	1.66666666667	56.7207	3600.0	45.41	power	0.2	6	14	.25
2	3	80.1667711735	5	2	4	2.13333333333	56.7207	3600.0	45.26	power	0.2	6	14	.25
3	3	117.668807983	5	4	5	2.33333333333	56.7207	3600.0	43.03	power	0.2	6	14	.25
4	3	90.0353851318	5	3	4	2.13333333333	56.7207	3600.0	46.92	power	0.2	6	14	.25
5	3	75.43410182	5	2	4	2.13333333333	56.7207	3600.0	46.56	power	0.2	6	14	.25
6	3	116.481474161	5	4	4	2.06666666667	56.7207	3600.0	41.3	power	0.2	6	14	.25
7	3	99.7182240486	5	2	4	2.06666666667	56.7207	3600.0	49.87	power	0.2	6	14	.25
8	3	78.300399065	5	3	4	2.13333333333	56.7207	3600.0	44.83	power	0.2	6	14	.25
9	3	118.05261302	5	3	5	2.33333333333	56.7207	3600.0	41.77	power	0.2	6	14	.25
10	3	93.8051710129	6	3	4	1.93333333333	56.7207	3600.0	48.24	power	0.2	6	14	.25
1	3	115.708097935	5	2	4	2.13333333333	56.7207	3600.0	45.42	power	0.2	6	14	.5
2	3	120.009304047	5	4	4	2.13333333333	56.7207	3600.0	44.42	power	0.2	6	14	.5
3	3	127.296637058	5	3	3	1.86666666667	56.7207	3600.0	47.3	power	0.2	6	14	.5
4	3	129.857675076	5	2	4	2.06666666667	56.7207	3600.0	48.97	power	0.2	6	14	.5
5	3	119.974043131	5	3	5	2.33333333333	56.7207	3600.0	46.96	power	0.2	6	14	.5
6	3	61.5338308811	5	3	4	2.06666666667	56.7207	3600.0	47.35	power	0.2	6	14	.5
7	3	77.1819760799	6	2	3	1.73333333333	56.7207	3600.0	48.0	power	0.2	6	14	.5
8	3	76.9280750751	5	3	5	2.33333333333	56.7207	3600.0	44.68	power	0.2	6	14	.5
9	3	99.7395868301	5	3	4	2.13333333333	56.7207	3600.0	44.65	power	0.2	6	14	.5
10	3	91.3151910305	5	3	3	1.86666666667	56.7207	3600.0	48.16	power	0.2	6	14	.5
1	3	87.992816925	5	3	3	1.93333333333	56.7207	3600.0	46.02	power	0.2	6	14	.75
2	3	66.528236866	5	3	4	2.06666666667	56.7207	3600.0	44.75	power	0.2	6	14	.75
3	3	80.4241268635	6	3	4	1.93333333333	56.7207	3600.0	48.08	power	0.2	6	14	.75
4	3	66.3101260662	5	3	4	2.13333333333	56.7207	3600.0	47.61	power	0.2	6	14	.75
5	3	80.8532719612	5	4	5	2.33333333333	56.7207	3600.0	45.36	power	0.2	6	14	.75
6	3	75.7021651268	5	4	5	2.33333333333	56.7207	3600.0	46.11	power	0.2	6	14	.75
7	3	63.2053418159	6	3	3	1.8	56.7207	3600.0	47.52	power	0.2	6	14	.75
8	3	66.0532858372	6	3	4	1.93333333333	56.7207	3600.0	44.91	power	0.2	6	14	.75
